var_0,var_1,var_2,const_0,const_1,const_2,target
2.14413,-0.03854,-1.38009,0.0,0.0,0.0,3.10929
4.3491,-3.49574,0.20986,0.0,0.0,0.0,-0.95144
-1.78098,2.8917,4.31672,0.0,0.0,0.0,7.41002
-2.84912,2.08377,2.02972,0.0,0.0,0.0,5.78131
-1.59506,0.32687,-3.49793,0.0,0.0,0.0,-5.91698
-4.08549,2.42879,4.66691,0.0,0.0,0.0,17.23588
0.26422,-1.38516,-3.14843,0.0,0.0,0.0,0.82575
2.36012,-0.75093,1.0049,0.0,0.0,0.0,-2.23493
-1.27501,-2.73057,1.31685,0.0,0.0,0.0,1.60018
2.13448,-3.98329,0.2905,0.0,0.0,0.0,-0.62716
-3.64776,4.268,-1.00218,0.0,0.0,0.0,-3.64659
1.26244,0.72163,4.92303,0.0,0.0,0.0,-6.57263
4.19306,-2.33457,-4.18181,0.0,0.0,0.0,18.79573
-1.3757,-3.60467,2.00434,0.0,0.0,0.0,2.78213
4.66908,-2.41201,4.13394,0.0,0.0,0.0,-18.2947
-4.2425,4.83242,3.76324,0.0,0.0,0.0,17.36629
3.11045,2.97718,4.65594,0.0,0.0,0.0,-13.38006
3.60654,-0.83595,-2.16159,0.0,0.0,0.0,8.53308
-2.49716,2.18003,2.24414,0.0,0.0,0.0,5.57634
-3.3995,3.21233,1.83907,0.0,0.0,0.0,6.18101
4.74486,-2.37299,0.44168,0.0,0.0,0.0,-2.13129
-5.0827,2.19368,2.46939,0.0,0.0,0.0,12.43399
-3.80577,-0.02632,1.28787,0.0,0.0,0.0,5.27912
-4.93469,-0.77734,3.94533,0.0,0.0,0.0,19.65479
0.24446,0.89861,-0.97013,0.0,0.0,0.0,0.23379
-1.03197,-4.60187,-2.14995,0.0,0.0,0.0,-2.34633
-3.75097,-1.97113,3.43561,0.0,0.0,0.0,11.94079
2.77816,-2.0313,-4.26144,0.0,0.0,0.0,12.34593
1.22994,-4.43424,-3.0537,0.0,0.0,0.0,3.7626
1.03906,-1.76754,1.65283,0.0,0.0,0.0,-1.7734
-4.74727,-3.87602,-3.67898,0.0,0.0,0.0,-17.01342
-2.53208,4.26216,-2.55702,0.0,0.0,0.0,-6.77812
0.58035,3.69231,-2.08236,0.0,0.0,0.0,1.18375
3.78013,4.59495,2.93594,0.0,0.0,0.0,-11.45759
1.09476,0.48755,-1.26695,0.0,0.0,0.0,1.42003
3.5012,-4.69822,-0.71753,0.0,0.0,0.0,2.64124
3.14386,-2.36194,2.4538,0.0,0.0,0.0,-7.27405
3.70568,-1.9505,0.76123,0.0,0.0,0.0,-2.93782
4.44907,1.13192,-1.27221,0.0,0.0,0.0,5.82519
1.73384,-4.15908,3.12865,0.0,0.0,0.0,-5.4784
-0.10064,-1.65708,1.8896,0.0,0.0,0.0,0.1935
3.19092,0.55705,4.61789,0.0,0.0,0.0,-16.35629
-1.53474,3.94577,2.90443,0.0,0.0,0.0,4.88301
-3.66284,2.82923,-1.82478,0.0,0.0,0.0,-6.96893
-4.22357,3.91213,-2.14516,0.0,0.0,0.0,-9.18817
1.80457,-3.87662,-4.50203,0.0,0.0,0.0,7.66885
-1.99823,-1.40238,-3.61769,0.0,0.0,0.0,-7.15083
1.67005,0.97988,1.19938,0.0,0.0,0.0,-1.90235
-3.3258,-1.76342,-4.48954,0.0,0.0,0.0,-15.64241
-0.1955,1.94957,3.34263,0.0,0.0,0.0,0.61426
4.44033,4.15855,-4.17066,0.0,0.0,0.0,18.26315
-2.6567,0.98587,2.52482,0.0,0.0,0.0,6.62737
0.8626,-3.2913,-4.24147,0.0,0.0,0.0,3.87958
0.89068,2.71552,-2.57803,0.0,0.0,0.0,2.18268
-0.29409,-3.93453,-4.74104,0.0,0.0,0.0,-1.43343
4.02876,4.7997,-0.36381,0.0,0.0,0.0,1.53266
-0.93449,2.64814,0.85971,0.0,0.0,0.0,0.84732
-2.05481,4.10661,-2.20942,0.0,0.0,0.0,-4.83722
1.85183,1.22823,-4.57312,0.0,0.0,0.0,8.87141
1.44349,-2.50635,1.08602,0.0,0.0,0.0,-1.72564
1.04667,-0.1779,4.06778,0.0,0.0,0.0,-4.47532
3.03589,-3.16524,-1.73279,0.0,0.0,0.0,5.08877
-0.23518,-4.30615,2.96336,0.0,0.0,0.0,0.72857
-3.95829,4.10441,-3.82008,0.0,0.0,0.0,-15.2235
-0.80829,1.33103,2.37831,0.0,0.0,0.0,1.8761
-2.26252,1.75483,2.82028,0.0,0.0,0.0,6.49074
-2.3689,-1.24936,2.65192,0.0,0.0,0.0,6.51059
1.28163,0.7338,-3.72597,0.0,0.0,0.0,5.06646
4.84668,-3.49803,3.75352,0.0,0.0,0.0,-19.19525
-4.06747,2.63514,-1.66538,0.0,0.0,0.0,-6.77358
3.13599,0.28325,-1.94401,0.0,0.0,0.0,6.43499
-2.4667,-1.86139,4.10155,0.0,0.0,0.0,10.39157
4.58639,3.04591,2.92696,0.0,0.0,0.0,-12.7178
3.50214,3.37144,-1.5751,0.0,0.0,0.0,5.40831
0.1525,0.71324,2.58069,0.0,0.0,0.0,-0.41563
2.70596,-0.78924,-0.18023,0.0,0.0,0.0,0.44026
-1.17243,2.73542,1.11102,0.0,0.0,0.0,1.27889
-4.38231,0.60647,2.88297,0.0,0.0,0.0,12.29869
-1.27978,2.84442,3.78709,0.0,0.0,0.0,4.74353
-4.03218,4.31904,-3.6225,0.0,0.0,0.0,-13.65622
-0.91971,1.94307,-3.98359,0.0,0.0,0.0,-3.88707
3.77418,2.96842,-2.11922,0.0,0.0,0.0,8.24895
-2.1545,2.19345,-2.10422,0.0,0.0,0.0,-4.31359
-3.6328,-0.61878,0.77626,0.0,0.0,0.0,2.66697
4.47969,2.01616,-0.46146,0.0,0.0,0.0,2.08383
-2.78411,-2.14212,0.05261,0.0,0.0,0.0,0.0
1.93065,-1.99619,-1.50987,0.0,0.0,0.0,0.10446
-3.02598,-4.36143,-4.396,0.0,0.0,0.0,0.0
2.43226,4.35753,4.60674,0.0,0.0,0.0,0.0
3.01391,4.7165,-4.91988,0.0,0.0,0.0,0.00564
1.08956,4.25921,-0.53309,0.0,0.0,0.0,0.0
4.73658,-0.81141,-1.53833,0.0,0.0,0.0,0.01854
2.34172,-4.20068,-3.26016,0.0,0.0,0.0,0.0
1.32281,-1.79975,4.60354,0.0,0.0,0.0,8e-05
-2.13515,-0.27729,0.54199,0.0,0.0,0.0,0.06871
-3.09215,0.43449,2.32863,0.0,0.0,0.0,0.40317
0.19267,-1.63811,-4.5461,0.0,0.0,0.0,0.0
2.47451,-2.46605,2.7294,0.0,0.0,0.0,0.01192
2.56539,1.41426,4.93544,0.0,0.0,0.0,0.0
-2.69844,-1.18844,-1.78211,0.0,0.0,0.0,0.0
-3.88788,4.81671,-0.17163,0.0,0.0,0.0,0.30585
4.19463,-4.09856,4.97289,0.0,0.0,0.0,0.0
0.37615,0.80177,-0.6116,0.0,0.0,0.0,0.32355
2.09049,-4.33978,0.07679,0.0,0.0,0.0,0.05256
-0.28537,3.07755,-4.91346,0.0,0.0,0.0,0.05382
4.51763,2.30701,3.12707,0.0,0.0,0.0,0.0
-4.47986,0.05494,1.58383,0.0,0.0,0.0,0.00737
-2.67086,1.54061,1.1301,0.0,0.0,0.0,0.39429
2.638,-5.10194,-0.25945,0.0,0.0,0.0,0.0151
-4.45101,4.72795,-1.12537,0.0,0.0,0.0,0.32022
0.77235,-3.56865,-4.88107,0.0,0.0,0.0,0.0
-4.65763,-4.2163,4.85069,0.0,0.0,0.0,0.00043
1.62702,2.99519,-3.12832,0.0,0.0,0.0,0.1011
4.32912,0.42553,-2.72927,0.0,0.0,0.0,0.05259
2.78491,2.60883,-0.17891,0.0,0.0,0.0,0.0
-1.78384,1.17595,-5.02842,0.0,0.0,0.0,0.0
4.096,4.81081,-4.30583,0.0,0.0,0.0,1e-05
-1.24012,-4.94405,-1.70043,0.0,0.0,0.0,0.0
1.69648,4.8074,4.77037,0.0,0.0,0.0,0.0
2.83793,1.71595,2.51041,0.0,0.0,0.0,0.0
-1.68158,-1.14656,1.93166,0.0,0.0,0.0,0.28455
-2.16633,-1.59806,-2.85207,0.0,0.0,0.0,0.0
-1.94383,-3.80827,4.78477,0.0,0.0,0.0,0.24142
-1.64148,-2.39321,-2.24168,0.0,0.0,0.0,0.0
-3.31914,-2.5424,-1.42919,0.0,0.0,0.0,0.0
-0.28106,1.39773,-0.53906,0.0,0.0,0.0,0.34402
3.80943,0.5633,-2.12133,0.0,0.0,0.0,0.04605
-0.32397,-2.64284,2.15953,0.0,0.0,0.0,0.2926
-4.84799,-1.31006,-4.69531,0.0,0.0,0.0,0.0
-3.50926,2.29464,3.0144,0.0,0.0,0.0,0.07255
-3.08573,4.48679,4.57674,0.0,0.0,0.0,0.0
3.94611,2.78658,5.10159,0.0,0.0,0.0,0.0
1.28826,4.19907,4.68104,0.0,0.0,0.0,0.0
2.10448,4.29269,-3.35704,0.0,0.0,0.0,0.00622
1.84919,-1.43301,-4.61751,0.0,0.0,0.0,4e-05
-3.12166,4.0771,-0.01268,0.0,0.0,0.0,0.25254
1.82267,-2.15453,-0.68957,0.0,0.0,0.0,0.22092
-4.09012,-0.55913,4.30547,0.0,0.0,0.0,0.35827
-0.08991,-0.14388,-3.20804,0.0,0.0,0.0,0.00093
-1.83438,3.64436,-4.25109,0.0,0.0,0.0,0.01503
1.40162,-4.35508,-3.69863,0.0,0.0,0.0,0.0
1.84579,-0.25959,-0.02426,0.0,0.0,0.0,0.13063
-2.60405,-1.19541,-2.14229,0.0,0.0,0.0,0.0
-1.2907,-4.19727,0.59188,0.0,0.0,0.0,0.0
0.13639,-2.4373,4.28095,0.0,0.0,0.0,0.05929
-1.71205,-0.10913,2.7906,0.0,0.0,0.0,0.27298
-4.28845,-4.30995,-0.55946,0.0,0.0,0.0,0.0
1.64141,-2.69366,-4.09606,0.0,0.0,0.0,0.0
-0.11984,-3.13655,-0.86662,0.0,0.0,0.0,6e-05
1.14702,-0.84729,-2.58276,0.0,0.0,0.0,0.02651
-2.66205,4.62033,-1.38805,0.0,0.0,0.0,0.29644
-0.23001,0.78617,-3.75902,0.0,0.0,0.0,0.00255
-2.70106,-0.28951,-2.93878,0.0,0.0,0.0,0.0
-0.68813,3.17994,2.50548,0.0,0.0,0.0,0.0
-0.8952,3.85949,2.40374,0.0,0.0,0.0,0.0
-0.90264,-3.85747,-3.5525,0.0,0.0,0.0,0.0
4.45438,-3.54413,-0.13698,0.0,0.0,0.0,0.29454
1.54807,0.5502,-0.49326,0.0,0.0,0.0,0.11736
-1.48125,-1.49167,3.64719,0.0,0.0,0.0,0.28963
0.9555,2.3473,1.92415,0.0,0.0,0.0,0.0
2.5359,-3.97453,-0.11192,0.0,0.0,0.0,0.07892
2.67707,3.56213,-2.37968,0.0,0.0,0.0,0.00031
1.56781,2.12255,-2.00504,0.0,0.0,0.0,0.09321
-0.63662,2.27109,1.97708,0.0,0.0,0.0,0.00066
1.07545,0.99482,-4.26756,0.0,0.0,0.0,0.05419
4.81279,-0.40653,-2.28041,0.0,0.0,0.0,0.02547
-1.79124,-3.35851,-2.15283,0.0,0.0,0.0,0.0
4.13952,1.49858,-1.04617,0.0,0.0,0.0,1e-05
-1.45571,4.21177,-2.14472,0.0,0.0,0.0,0.32379
-2.94923,-1.13075,3.72445,0.0,0.0,0.0,0.38285
-3.80107,0.24342,2.23821,0.0,0.0,0.0,0.13933
-4.81865,3.46149,-1.45122,0.0,0.0,0.0,0.00709
4.00231,-3.96486,-2.79435,0.0,0.0,0.0,0.00968
0.18719,1.19759,4.63684,0.0,0.0,0.0,0.0
5.03089,-1.30462,1.61732,0.0,0.0,0.0,0.0
-2.23557,3.81349,4.42192,0.0,0.0,0.0,0.0
-1.89082,-1.50885,2.6513,0.0,0.0,0.0,0.31678
2.98596,0.98465,-0.39306,0.0,0.0,0.0,0.00062
-3.92218,2.35182,2.52185,0.0,0.0,0.0,0.27289
-0.60718,-0.96707,1.14354,0.0,0.0,0.0,0.38627
-4.4006,-4.04677,0.23252,0.0,0.0,0.0,0.0
-2.51588,1.25158,2.10229,0.0,0.0,0.0,0.31184
0.80051,-0.65004,-3.74576,0.0,0.0,0.0,0.00046
-3.2159,-2.53541,-0.46411,0.0,0.0,0.0,0.0
2.3303,0.11628,-4.72079,0.0,0.0,0.0,0.02351
-4.60991,1.41168,-2.64776,0.0,0.0,0.0,11.52774
-2.61968,3.60275,2.84001,0.0,0.0,0.0,9.96399
4.63592,1.50499,-2.56009,0.0,0.0,0.0,10.20518
-1.9447,-1.90373,3.57264,0.0,0.0,0.0,17.45345
-1.08187,2.09336,2.82778,0.0,0.0,0.0,9.44715
2.44296,-0.52609,4.1729,0.0,0.0,0.0,17.35871
4.3829,4.07719,-2.13194,0.0,0.0,0.0,6.63736
2.55752,4.86692,4.19901,0.0,0.0,0.0,18.40801
-3.39521,-0.75607,2.25279,0.0,0.0,0.0,2.72336
-3.65123,4.28714,-2.35008,0.0,0.0,0.0,7.71289
4.77405,0.98934,-2.9053,0.0,0.0,0.0,60.27195
1.18106,-1.10068,-0.36049,0.0,0.0,0.0,12.91305
-0.10298,-0.11384,3.9366,0.0,0.0,0.0,10.93311
-2.22712,-4.51758,0.67417,0.0,0.0,0.0,1.81425
2.47689,4.10154,-3.81466,0.0,0.0,0.0,15.88101
0.34494,-2.67298,1.07715,0.0,0.0,0.0,1.15239
1.93739,-4.2499,3.92219,0.0,0.0,0.0,17.44435
2.30503,-4.96303,2.20956,0.0,0.0,0.0,6.79384
-1.03981,2.76255,0.03956,0.0,0.0,0.0,1.10594
4.09338,-1.08003,2.84886,0.0,0.0,0.0,25.25755
-3.66014,-1.51974,-0.77775,0.0,0.0,0.0,4.24926
2.31224,-5.05271,1.13567,0.0,0.0,0.0,2.56025
-2.22254,1.80522,1.4875,0.0,0.0,0.0,4.96893
-0.13074,-4.30755,-1.90199,0.0,0.0,0.0,2.20781
-0.91782,1.39594,2.94605,0.0,0.0,0.0,12.52193
-4.50386,3.62801,2.81461,0.0,0.0,0.0,10.41967
-0.87738,3.8453,1.37728,0.0,0.0,0.0,2.37482
0.19454,-1.8656,4.0642,0.0,0.0,0.0,16.9006
0.38382,-4.42355,0.22088,0.0,0.0,0.0,-0.19588
2.22302,-0.78528,2.5443,0.0,0.0,0.0,2.97933
0.00948,0.31111,-1.00667,0.0,0.0,0.0,-4.43977
1.83428,-2.38466,1.70006,0.0,0.0,0.0,4.28935
-1.91889,0.743,-4.85666,0.0,0.0,0.0,20.80769
-2.73951,3.35008,3.13205,0.0,0.0,0.0,12.17273
1.86508,5.00517,0.67815,0.0,0.0,0.0,1.74257
4.08562,0.20222,2.32846,0.0,0.0,0.0,6.04731
-2.14527,1.22583,2.33835,0.0,0.0,0.0,11.98501
-2.16202,-5.09011,1.13392,0.0,0.0,0.0,2.68686
1.05917,-4.93552,-4.72678,0.0,0.0,0.0,25.38703
4.79038,1.89564,3.41477,0.0,0.0,0.0,15.09365
2.76419,3.83189,-0.04701,0.0,0.0,0.0,1.66763
-1.15247,-4.0304,1.86911,0.0,0.0,0.0,4.44077
4.60464,-0.14782,3.89335,0.0,0.0,0.0,16.51151
-4.20613,-1.21417,0.67278,0.0,0.0,0.0,7.24606
0.1176,4.84549,-1.78786,0.0,0.0,0.0,1.60366
1.70953,0.95946,4.10785,0.0,0.0,0.0,-7.5159
-0.07288,1.3572,1.18678,0.0,0.0,0.0,2.3059
-3.95217,-4.14227,-3.47713,0.0,0.0,0.0,14.08419
-1.11052,-3.86601,-2.38666,0.0,0.0,0.0,6.3492
0.07724,3.99277,-2.5032,0.0,0.0,0.0,4.26834
-0.27887,3.52227,2.89598,0.0,0.0,0.0,7.21542
4.96534,-2.69091,3.84786,0.0,0.0,0.0,15.96971
4.24384,-3.91564,0.75452,0.0,0.0,0.0,2.85072
-4.22035,-2.62784,-0.64856,0.0,0.0,0.0,2.83276
3.19635,-1.67227,2.45268,0.0,0.0,0.0,8.95787
-0.08982,-0.56363,2.86856,0.0,0.0,0.0,4.8873
4.24393,0.39171,-3.80825,0.0,0.0,0.0,15.56576
-0.48819,3.89819,1.13528,0.0,0.0,0.0,1.13465
-4.9358,-2.55939,4.93125,0.0,0.0,0.0,25.67783
4.81656,0.98188,3.48052,0.0,0.0,0.0,-42.09305
0.56311,-4.07506,4.79598,0.0,0.0,0.0,24.99614
-2.92295,-4.10393,1.9276,0.0,0.0,0.0,4.97389
-2.56926,-0.61739,3.19411,0.0,0.0,0.0,9.17293
1.16293,1.94637,2.62046,0.0,0.0,0.0,8.87188
3.18673,0.70742,4.98265,0.0,0.0,0.0,23.33475
-2.416,0.79954,-3.08523,0.0,0.0,0.0,5.55502
-2.95529,-0.16629,2.45043,0.0,0.0,0.0,6.42872
3.66499,1.53799,0.59232,0.0,0.0,0.0,3.98167
3.42096,-4.19194,0.85545,0.0,0.0,0.0,2.61682
-4.2359,-4.7075,0.4679,0.0,0.0,0.0,2.51286
0.70441,1.89015,2.22099,0.0,0.0,0.0,6.24178
3.29771,3.68851,-3.80491,0.0,0.0,0.0,16.92108
-4.77305,4.29331,-3.28022,0.0,0.0,0.0,12.86301
4.86145,-0.13242,-3.92464,0.0,0.0,0.0,18.1452
0.52268,-3.91073,3.63098,0.0,0.0,0.0,11.58514
-1.90884,3.47234,3.96527,0.0,0.0,0.0,16.84133
-1.99511,-3.77126,1.26373,0.0,0.0,0.0,2.90051
-4.34488,3.74955,1.76968,0.0,0.0,0.0,4.71837
3.2131,-0.99453,2.79351,0.0,0.0,0.0,-20.58341
4.66093,-3.40634,0.42549,0.0,0.0,0.0,2.44104
-1.91939,2.28139,-1.95677,0.0,0.0,0.0,5.81495
-2.81779,-4.19866,1.12314,0.0,0.0,0.0,2.86521
2.55781,1.48819,-4.27116,0.0,0.0,0.0,23.76769
-0.95126,3.02832,2.21061,0.0,0.0,0.0,5.40852
-4.61115,-4.91507,-4.465,0.0,0.0,0.0,19.98571
-0.96404,4.17619,-2.40386,0.0,0.0,0.0,6.349
0.98485,0.12539,3.03946,0.0,0.0,0.0,8.34284
-0.62242,-4.79889,-4.78354,0.0,0.0,0.0,21.38876
-4.74373,-0.96904,4.31517,0.0,0.0,0.0,3.75094
-4.42561,1.42687,-3.97611,0.0,0.0,0.0,21.82888
-2.84306,-0.77885,4.51901,0.0,0.0,0.0,19.56857
0.49784,3.69367,4.34666,0.0,0.0,0.0,16.90343
-3.34253,-3.15297,-1.09586,0.0,0.0,0.0,3.16694
0.75608,-2.97003,-3.64487,0.0,0.0,0.0,12.95471
-3.31825,-1.28098,0.12571,0.0,0.0,0.0,5.48728
-2.63376,0.23149,1.61821,0.0,0.0,0.0,3.08492
1.63759,-3.10195,2.48389,0.0,0.0,0.0,8.02257
4.60715,4.33042,2.46683,0.0,0.0,0.0,7.62558
0.98184,0.47623,-3.32436,0.0,0.0,0.0,8.24818
-1.20824,0.37046,4.30011,0.0,0.0,0.0,17.47174
-2.55556,-4.10439,3.02027,0.0,0.0,0.0,-1.67328
-4.81981,1.48227,4.1087,0.0,0.0,0.0,1.91316
-2.45912,3.43948,0.84229,0.0,0.0,0.0,1.82729
-0.34623,-1.90571,4.90096,0.0,0.0,0.0,-0.58755
-4.03931,-3.79367,4.85118,0.0,0.0,0.0,-2.16187
3.74675,-4.36585,0.3169,0.0,0.0,0.0,-1.53415
-3.53116,-2.25358,1.52144,0.0,0.0,0.0,-1.98749
1.22068,-0.60631,-2.26843,0.0,0.0,0.0,-0.60928
-1.75683,-2.04006,-2.00097,0.0,0.0,0.0,-1.2296
0.87723,-0.78334,-2.16279,0.0,0.0,0.0,-0.65507
-3.21896,-0.96372,4.92335,0.0,0.0,0.0,-1.25372
-0.87595,-0.46984,-4.8569,0.0,0.0,0.0,-0.39166
2.24118,0.19606,0.48335,0.0,0.0,0.0,0.64011
-4.3567,0.80018,-0.54411,0.0,0.0,0.0,1.70643
0.75124,1.92237,-4.30847,0.0,0.0,0.0,0.81664
2.11065,0.14728,1.77752,0.0,0.0,0.0,0.21228
-0.55116,1.47702,-1.574,0.0,0.0,0.0,0.68542
1.56264,0.88019,-1.2677,0.0,0.0,0.0,0.91835
3.88595,-2.78724,-0.66428,0.0,0.0,0.0,-1.64222
0.11037,4.77225,3.72272,0.0,0.0,0.0,0.3301
-4.07593,3.80381,4.65701,0.0,0.0,0.0,2.2093
2.10447,2.8365,3.7128,0.0,0.0,0.0,1.32218
-1.48044,4.65691,-1.46059,0.0,0.0,0.0,1.19919
-1.45365,-3.95754,-0.43454,0.0,0.0,0.0,-0.8048
4.84533,-3.83336,-3.47905,0.0,0.0,0.0,-2.12816
1.68044,2.17677,1.4238,0.0,0.0,0.0,1.36105
-2.99471,2.04224,-2.61385,0.0,0.0,0.0,1.73771
3.73634,-0.43709,1.09453,0.0,0.0,0.0,-0.68185
-2.63701,0.96598,2.3424,0.0,0.0,0.0,1.34152
4.35941,-0.28372,-2.4928,0.0,0.0,0.0,-0.57136
-3.38705,-0.11078,-4.80783,0.0,0.0,0.0,-0.20301
-1.05928,1.16448,0.60035,0.0,0.0,0.0,1.18281
0.91361,2.27585,-1.69123,0.0,0.0,0.0,0.90073
-4.05761,1.94111,-1.52894,0.0,0.0,0.0,2.07994
-1.09012,4.6669,-3.57504,0.0,0.0,0.0,1.05854
-1.62207,3.37893,0.07413,0.0,0.0,0.0,1.68291
-0.70645,-4.24876,1.44564,0.0,0.0,0.0,-0.8535
-1.31215,3.6895,0.76981,0.0,0.0,0.0,1.27299
0.31518,-1.54187,3.26087,0.0,0.0,0.0,-0.51661
1.83479,2.11162,-1.09104,0.0,0.0,0.0,1.4777
-4.85669,2.08658,-2.66832,0.0,0.0,0.0,2.07492
-3.54456,-3.94348,-0.02629,0.0,0.0,0.0,-1.52808
-0.03996,4.66804,-3.70661,0.0,0.0,0.0,0.18657
4.66483,-1.60642,1.93108,0.0,0.0,0.0,-1.99414
-3.75336,4.57369,-0.55985,0.0,0.0,0.0,2.35788
0.02324,-0.0704,3.63834,0.0,0.0,0.0,-0.01028
-0.4567,-1.22236,-4.88344,0.0,0.0,0.0,-0.57061
-4.72208,-4.23879,0.39827,0.0,0.0,0.0,-1.76862
-0.62767,4.50045,3.72003,0.0,0.0,0.0,0.80463
-3.58173,-2.11953,-1.53456,0.0,0.0,0.0,-1.66452
-3.74299,1.04637,0.42366,0.0,0.0,0.0,1.86259
2.70633,-1.87379,3.40019,0.0,0.0,0.0,-1.6076
4.86238,-0.726,-2.17076,0.0,0.0,0.0,-1.39301
-1.61669,-4.30391,4.46316,0.0,0.0,0.0,-1.29135
-3.29511,-4.15204,-5.02965,0.0,0.0,0.0,-1.72415
4.28611,-4.70447,-0.21962,0.0,0.0,0.0,-1.68516
0.76435,-2.32486,0.04199,0.0,0.0,0.0,-0.46199
1.33752,0.22017,-2.82887,0.0,0.0,0.0,0.25727
4.3365,1.80901,-4.84378,0.0,0.0,0.0,2.07205
-0.42812,1.39132,2.37674,0.0,0.0,0.0,0.56832
3.12019,-0.66839,2.07203,0.0,0.0,0.0,-1.06434
-2.77915,-4.32901,1.57684,0.0,0.0,0.0,-1.63985
-1.8463,0.41545,3.02654,0.0,0.0,0.0,0.53174
-2.4065,2.24544,1.38498,0.0,0.0,0.0,1.55112
1.42807,-3.86903,2.01298,0.0,0.0,0.0,-1.13806
-2.25828,-2.42318,3.52666,0.0,0.0,0.0,-1.41674
1.48886,0.59748,-4.20036,0.0,0.0,0.0,0.70963
-3.87823,-1.84276,3.35864,0.0,0.0,0.0,-1.7994
0.29873,0.54738,-2.14038,0.0,0.0,0.0,0.24459
-1.60112,1.37885,0.80924,0.0,0.0,0.0,1.53663
2.16575,-3.2699,-3.76731,0.0,0.0,0.0,-1.59572
-2.84945,1.69365,-1.31999,0.0,0.0,0.0,1.78542
4.72574,2.06892,-4.2396,0.0,0.0,0.0,2.05741
0.33461,-1.36717,-0.74723,0.0,0.0,0.0,-0.1975
-0.84691,5.07968,-2.06224,0.0,0.0,0.0,0.96273
-4.64632,-0.91708,4.26884,0.0,0.0,0.0,-1.54991
-4.47209,-2.96925,-2.04227,0.0,0.0,0.0,-2.11011
3.70264,4.13454,-4.0472,0.0,0.0,0.0,1.88802
-1.77009,1.94839,-4.43552,0.0,0.0,0.0,1.27597
-4.09521,4.53201,-1.97175,0.0,0.0,0.0,1.87768
5.11707,-3.07439,3.78436,0.0,0.0,0.0,-2.00738
2.60326,-1.95422,1.00258,0.0,0.0,0.0,-1.35044
-1.18566,-1.21946,-0.08188,0.0,0.0,0.0,-0.5365
-2.2291,-4.16239,-3.92722,0.0,0.0,0.0,-1.62106
4.30173,-2.52765,1.69588,0.0,0.0,0.0,-2.0246
-2.12273,-4.57587,1.36108,0.0,0.0,0.0,-1.39347
4.72057,-4.755,-0.88893,0.0,0.0,0.0,-1.97203
4.8589,2.104,3.03163,0.0,0.0,0.0,2.07273
2.42793,2.93651,-2.24305,0.0,0.0,0.0,1.49486
3.2345,2.96441,4.21349,0.0,0.0,0.0,1.57757
-4.48485,-2.98282,1.718,0.0,0.0,0.0,-2.13423
-1.57625,-4.34858,-3.91297,0.0,0.0,0.0,-1.20528
-3.27241,-3.16746,2.0967,0.0,0.0,0.0,-1.97387
-3.24787,0.49602,-0.85532,0.0,0.0,0.0,1.12349
-4.47216,-0.91498,-2.50683,0.0,0.0,0.0,-1.46312
-1.34433,-1.88305,2.61683,0.0,0.0,0.0,-1.15695
-4.26823,-2.63052,0.24936,0.0,0.0,0.0,-1.56652
0.63107,2.01707,3.66689,0.0,0.0,0.0,0.75862
-1.07696,3.64651,-0.03052,0.0,0.0,0.0,1.41126
-0.50806,4.60517,3.48282,0.0,0.0,0.0,0.71674
-0.40371,-2.49245,-2.23057,0.0,0.0,0.0,-0.81849
2.07018,-1.68052,-3.08402,0.0,0.0,0.0,-2.25541
-0.86245,-1.19278,0.15146,0.0,0.0,0.0,1.96664
-3.61611,-4.7155,-0.10348,0.0,0.0,0.0,9.15991
-4.01573,-2.3707,-0.51131,0.0,0.0,0.0,2.19565
2.15279,0.86095,0.1493,0.0,0.0,0.0,2.71442
-4.31964,0.42233,3.19738,0.0,0.0,0.0,-1.47963
-1.22427,4.41802,4.80813,0.0,0.0,0.0,-3.85313
0.23954,-2.08162,-3.57233,0.0,0.0,0.0,-0.97536
-3.68192,-2.78676,-1.86538,0.0,0.0,0.0,-2.16687
-2.86381,1.67288,-5.12793,0.0,0.0,0.0,-3.60467
-4.56253,2.1407,-0.81537,0.0,0.0,0.0,0.72431
-4.25025,4.30279,-1.91974,0.0,0.0,0.0,-2.62309
2.32955,2.85961,-4.18786,0.0,0.0,0.0,-3.52193
-3.32184,2.55743,0.71292,0.0,0.0,0.0,1.16204
1.92864,-1.07594,0.95738,0.0,0.0,0.0,0.04556
-5.14111,-4.53432,2.64344,0.0,0.0,0.0,-4.08446
-0.14258,3.40772,2.52028,0.0,0.0,0.0,-0.68473
2.72648,-0.20366,-4.32127,0.0,0.0,0.0,-1.07073
0.81974,0.3991,4.14152,0.0,0.0,0.0,-0.85722
-0.32717,2.64471,2.33293,0.0,0.0,0.0,-0.76706
-1.99065,-0.03867,-1.83555,0.0,0.0,0.0,-0.17387
1.85418,4.03069,2.4928,0.0,0.0,0.0,-2.69568
2.82088,3.78695,-0.25482,0.0,0.0,0.0,4.32435
-0.7975,-4.7867,-2.72284,0.0,0.0,0.0,-1.77461
-0.56273,1.87227,-3.9089,0.0,0.0,0.0,-1.41795
4.18762,-3.74715,4.41828,0.0,0.0,0.0,-5.3954
-1.90002,2.41755,4.33396,0.0,0.0,0.0,-2.86592
0.50443,-2.11555,-0.77995,0.0,0.0,0.0,0.26243
0.59992,1.7013,-1.89819,0.0,0.0,0.0,-0.71301
